timestamp: 20260408_122159
tag: autosave
map_size_pixels: 3000
map_size_meters: 8
robot_x_mm: 3188.4
robot_y_mm: 4087.9
robot_theta_deg: 22.3
path_points: 74
  4000.0,4000.0
  4026.0,3997.0
  4038.7,3985.5
  4050.2,4001.9
  4053.7,3976.1
  4032.0,3999.2
  4046.4,3989.5
  4083.4,3994.8
  4104.6,3995.2
  4046.8,3984.4
  4024.7,3987.0
  4044.7,3976.2
  4022.0,3991.2
  3945.8,4013.6
  3903.9,4026.4
  3715.9,4010.3
  3407.9,4121.8
  3224.1,4163.4
  3238.8,4154.5
  3218.3,4159.7
  3172.6,4141.8
  3150.4,4136.4
  3120.6,4122.8
  3144.7,4135.7
  3183.0,4150.8
  3200.7,4159.7
  3192.1,4144.9
  3139.1,4130.3
  3149.9,4104.9
  2944.5,4029.6
  3144.5,4123.7
  3169.6,4149.3
  3190.8,4145.4
  3172.0,4146.3
  3135.3,4144.7
  3078.4,4141.8
  3053.8,4121.5
  3034.1,4107.8
  3040.6,4127.9
  3065.5,4126.4
  3078.8,4135.2
  3108.5,4151.5
  3170.0,4147.1
  3202.9,4152.5
  3179.9,4148.5
  3141.0,4146.2
  3178.5,4151.5
  3237.8,4171.8
  3229.9,4157.4
  3238.7,4174.8
  3218.6,4166.8
  2965.9,3928.4
  2979.6,3865.9
  2977.7,3850.9
  2937.7,3880.3
  2963.9,3882.7
  3004.7,3903.9
  3069.0,3839.2
  3083.0,3919.8
  3049.6,3851.4
  3074.9,4013.5
  3099.0,4041.8
  3116.7,4057.4
  3105.9,4036.2
  3233.5,4171.9
  3222.5,4153.7
  3231.1,4174.0
  3207.9,4082.0
  3184.8,4075.8
  3164.7,4067.7
  3178.5,4077.2
  3203.6,4091.4
  3215.6,4077.0
  3202.9,4085.3
